lat,lng,periodo,fecha,dia,horario,horario_hasta,evento,lugar,direccion,descripcion,organiza,barrio,comuna,codigo_postal,codigo_postal_arg
-34.586496000000004,-58.391578,201712,02/12/2017,SABADO,15 h,,Proyectos en Colaboración: FUAA!!,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Festival de Cultura comunitaria. Un grupo de promotores culturales comunitarios organiza una jornada de encuentro para visibilizar las experiencias artísticas de los barrios de nuestra ciudad. Los Promotores Culturales son actores sociales de carácter multidisciplinario que promocionan  la cultura comunitaria.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,02/12/2017,SABADO,21 h,,"CINE: Raídos, de  Diego Marcone ",Cine. Centro Cultural Recoleta, Junín 1930,El Recoleta generó un nuevo espacio para el cine argentino. Una sucesión de proecciones y charlas con directores para contagiar la fasinación por nuestro cine. El Ciclo Bises 2017 revive alguna de las películas que agitaron la sala y las mentes este año.  ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,03/12/2017,DOMINGO,16, 20 h,CLAVE 13/17,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Domingo Clave. Un espacio pensado por y para chicos de 13 a 17 años.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,03/12/2017,DOMINGO,21 h,,"CINE: Fuga de la Patagonia, de Francisco D'Eufemia y Javier Zeballos",Cine. Centro Cultural Recoleta, Junín 1930,El Recoleta generó un nuevo espacio para el cine argentino. Una sucesión de proecciones y charlas con directores para contagiar la fasinación por nuestro cine. El Ciclo Bises 2017 revive alguna de las películas que agitaron la sala y las mentes este año.  ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,05/12/2017,MARTES,17 h,,CINE: Hotel Cambridge,Cine. Centro Cultural Recoleta, Junín 1930,"Como parte de la Apertura del Festival Internacional de Cine sobre migración de la OIM, se presenta esta película de Eliane Caffé.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201711,06/11/2017,MIERCOLES,19 h,,"MÚSICA RADAR: Fede Pintos (Dj), Puar, Coiffeur",Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas que representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,06/12/2017,MIERCOLES,20.30 h,,CINE + LITERATURA,Cine. Centro Cultural Recoleta, Junín 1930,"Ciclo de Conversaciones ficticias. En este caso se presenta la película El Monstruo en a Piedra, de Ignasi Duarte",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,07/12/2017,JUEVES,18 h,,VISUALES: Consumo Descarte,Sala 6 - Centro Cultural Recoleta, Junín 1930,"Consumo Descarte es un proyecto artístico-pedagógico que nace de una iniciativa conjunta del Ministerio de Ambiente y Espacio Público​ y el Ministerio de Educación del GCBA, a través de su Programa Escuelas Verdes. Se convocó al reconocido fotógrafo Marcos​ ​López​ para trabajar y desarrollar junto a docentes y alumnos de escuelas artísticas de la Ciudad un recorrido de retratos que generan conciencia sobre la temática de consumo actual y su consecuente generación de residuos. Hasta el 22 de Dic",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,07/12/2017,JUEVES,20 30 h,,CINE + LITERATURA,Cine. Centro Cultural Recoleta, Junín 1930,Ciclo Conversaciones Ficticias. Encuentro Ignasi Duarte con el escritor Daniel Guebel ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,08/12/2017,VIERNES,21 h,,"CINE: Las Lindas, de Melisa Liebenthal",Cine. Centro Cultural Recoleta, Junín 1930,El Recoleta generó un nuevo espacio para el cine argentino. Una sucesión de proecciones y charlas con directores para contagiar la fasinación por nuestro cine. El Ciclo Bises 2017 revive alguna de las películas que agitaron la sala y las mentes este año.  ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,09/12/2017,SABADO,16 30 h,,HIP HOP,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cOmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,09/12/2017,SABADO,20 h,,"CINE: Ensayo de despedida, de Macarena Albalustri",Cine. Centro Cultural Recoleta, Junín 1930,El Recoleta generó un nuevo espacio para el cine argentino. Una sucesión de proecciones y charlas con directores para contagiar la fasinación por nuestro cine. El Ciclo Bises 2017 revive alguna de las películas que agitaron la sala y las mentes este año.  ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,10/12/2017,DOMINGO,16, 20 h,CLAVE 13/17,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Domingo Clave. Un espacio pensado por y para chicos de 13 a 17 años.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,10/12/2017,DOMINGO,19  h,,"CINE: Vuelo Nocturno, de Nicolás Herzog",Cine. Centro Cultural Recoleta, Junín 1930,El Recoleta generó un nuevo espacio para el cine argentino. Una sucesión de proecciones y charlas con directores para contagiar la fasinación por nuestro cine. El Ciclo Bises 2017 revive alguna de las películas que agitaron la sala y las mentes este año.  ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,10/01/2018,DOMINGO,,,HAZLO TU MISMO,Centro Cultural Recoleta, Junín 1931,"Jornda de Talleres abiertos y gratuitos que cruzan aprendizaje, exposición y música",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,13/12/2017,MIERCOLES,19 h,,"MÚSICA RADAR: Juan Manuel Strassburger (Dj), Cronopios, Les Mentettes",Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas que representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201712,14/12/2017,JUEVES,20 h,,LITERATURA: Los Cuentos Completos,Patio del Aljibe. Centro Cultural Recoleta, Junín 1931,"Como parte del Ciclo Radar Literatura, se presentan, una vez al mes, distintos encuentros que fusionan la litratura, el teatro, el spoken word, la música,el dibujo, el free style y otras corrientes culturales. Curadoras este jueves:  Tamara Yael Tenenbaum y Camila Fabbri",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,14/12/2017,JUEVES,20.30 h,,CINE + LITERATURA,Cine. Centro Cultural Recoleta, Junín 1930,"Ciclo de Conversaciones ficticias. En este caso se presenta la película El Monstruo en a Piedra, de Ignasi Duarte",DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201712,14/12/2017,JUEVES,20 30 h,,PERFORMANCE,Patio de la Fuente. Centro Cultural Recoleta - Junin 1931, Junin 1931,"How to be God, de John Romao",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,15/12/2017,VIERNES,18 h,,CLASE MAESTRA,Cine. Centro Cultural Recoleta, Junín 1930,Dictada por el artista John Romao,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201712,15/12/2017,VIERNES,20 30 h,,PERFORMANCE,Patio de la Fuente. Centro Cultural Recoleta - Junin 1931, Junin 1931,"How to be God, de John Romao",DGCCR,Recoleta,Comuna 2,1113.0,
,,201712,15/12/2017,VIERNES,13 30 , 22 h,Proyecto en Colaboración: Feria de Navidad,"Espacio de Lectura, Patio de los Naranjos, y Sala H. Centro Cultural Recoleta","Espacio de Lectura, Patio de los Naranjos, y Sala H. Centro Cultural Recoleta","Feria de Navidad organizada por el Ministerio de Desarrollo Social. 15, 16 y 17 de Dic.",DGCCR,,,,
-34.586496000000004,-58.391578,201712,16/12/2017,SABADO,16 30 h,,HIP HOP,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Cultura Hip Hop, todos los sábados del año, jóvenes artistas nacionales comparten pista de baile, murales, bandejas, junto a Fuera de Límite Crew, cOmo colectivo artístico resdente. ",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,17/12/2017,DOMINGO,16, 20 h,CLAVE 13/17,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Domingo Clave. Un espacio pensado por y para chicos de 13 a 17 años.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,20/12/2017,MIERCOLES,19 h,,"MÚSICA RADAR: Manuela de las Casas, Ezequiel Borra",Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo Radar Música,todos los miércoles del año se presentan distintas bandas que representan lo más nuevo de la escena musical independiente.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,21/12/2017,JUEVES,19 h ,,MUSICA: Pachamama Cósmica,Patio del Aljibe. Centro Cultural Recoleta, Junín 1930,"Como parte del Ciclo en el que la música de raíz y sus fusiones se encuentran con distintas expresiones artísticas (ritmo, dibujo, danza, arte contemporáneo), en Diciembre se presentan: Dat García, Mica Towers (Dj), Lula del Cráneo y Caro Caamaño (Puesta Visual)",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201712,21/12/2017,JUEVES,20.30 h,,CINE + LITERATURA,Cine. Centro Cultural Recoleta, Junín 1930,"Ciclo de Conversaciones ficticias. En este caso se presenta la película El Monstruo en a Piedra, de Ignasi Duarte",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,13/01/2018,SABADO,17, 20 h,HIP HOP: Soul Train Love,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Tarde Homenaje al legendario Programa televisivo de Don Cornelius. Disco / Soul / Rap y Hip Hop.Djs y Host de lujo + Cyphers y crew invitada. Sorteos. Se invita a la gente a venir lookeado de los 70´s.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,14/01/2018,DOMINGO,16 h,,CLAVE 13/17 : CINE,Cine - Centro Cultural Recoleta, Junín 1930,Domingo Clave. Un espacio pensado por y para chicos de 13 a 17 años. Peliamor: Grease de Randal Kleiser. Se invita a los chicos a venir lookeados y acompañados para disfrutar de este clásico del cine. Pochoclo  cine + debate.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,14/01/2018,DOMINGO,16, 19 h,CLAVE 13/17 : TALLER ,Sala 6 - Centro Cultural Recoleta, Junín 1930,La estampa de amor. Taller de serigrafía para aprender a imprimir las mejores estampas del amor en remeras.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,14/01/2018,DOMINGO,16, 19 h,CLAVE 13/17 : FOTOGRAFÍA,Sala 6 - Centro Cultural Recoleta, Junín 1930,"Besos de Verano. Se invita a os chicos a sacar, compartir e imprimir las mejores fotos de besos para armar la muestra de fotografía más romántica y clave del verano.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,14/01/2018,DOMINGO,19, 20 h,CLAVE 13/17 : MÚSICA,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Románticos Clave. Chicos y Chicas del Festival Clave interpretan sus canciones de amor preferidas.Iván Perer + Manilah,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,14/01/2018,DOMINGO,20 h,,TEATRO: IMPRO AMOR,Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1930,Historias de Amor improvisadas.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,16/01/2018,MARTES,21 h,,"EL AMOR, UNA DECONSTRUCCIÓN",Patio del Aljibe y Sala 6 - Centro Cultural Recoleta, Junín 1931,Pensar el amor desde un lenguaje filosófico. Darío Sztajnszrajber.,DGCCR,Recoleta,Comuna 2,1113.0,
,,201801,17/01/2018,MIERCOLES,19 30 h,,"LECTURA: CARTAS CORTAS, ROMANCES LARGOS Y VICEVERSA",Plaza Francia,Plaza Francia,Ciclo de lectura de grandes cartas de amor. Curadora Eugenia Zicavo. Martín Slipak + Inés Efrón + Axel Krygier + DJ Mercedes Oviedo,DGCCR,,,,
,,201801,18/01/2018,JUEVES,19, 00 h,POR AMOR AL BAILE,Plaza Francia,Plaza Francia,Encuentros para bailar en la plaza. Música: Villa Diamante + Jaime James Dj Set + Dat García . Danza: Conda + Bailanta,DGCCR,,,,
-34.58665,-58.39156,201801,19/01/2018,VIERNES,20 h,,MUSICA: SERENATAS,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Todos cantamos canciones de amor. Nahuel Briones  Julián Desbats.,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,20/01/2018,SABADO,17, 20 h ,HIP HOP: Batalla Bonnie y Clyde Experimental (2 vs 2),Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Competencia de Parejas en Amor de Verano,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,20/01/2018,SABADO,17, 21 hs,LITERATURA PARA ADULTOS Y ADULTEROS,Patio de a Fuente - Centro Cultural Recoleta, Junín 1931,Feria de Comics eróticos y románticos. Coordinador: Ernán Cirianni,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,20/01/2018,SABADO,19 30 hs,,MUSICA: DE A DOS,Patio de los Naranjos - Centro Cultural Recoleta, Junín 1931,Dúos acústicos y grandes canciones de amor. María Ezquiaga + Sebastián Schon + Dj Humphrey Inzillo,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201802,21/02/2018,DOMINGO,17, 18 30 h,CLAVE 13/17 : DEBATE,Sala 6 - Centro Cultural Recoleta, Junín 1930,Poliamor vs Monoamor. Se invita a los chicos de 13 a 17 años a debatir este tema junto a los chicos del Comité Clave y un panel de lujo. ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,21/01/2018,DOMINGO,17, 18 30 h,CLAVE 13/17 : FOTOGRAFÍA,Sala 6 - Centro Cultural Recoleta, Junín 1930,"Besos de Verano. Se invita a os chicos a sacar, compartir e imprimir las mejores fotos de besos para armar la muestra de fotografía más romántica y clave del verano.",DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,21/01/2018,DOMINGO,18 30 , 19 h,CLAVE 13/17 : MÚSICA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1930,Románticos Clave. Chicos y Chicas del Festival Clave interpretan sus canciones de amor preferidas.Manu Torres + Juan,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,21/01/2018,DOMINGO,19, 20 h,CLAVE 13/17 : MÚSICA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1930,Concierto en Clave de Amor. Nico Zuviría + Lucía Tachetti + Invitado Especial. ,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,21/01/2018,DOMINGO,17, 21 hs,LITERATURA PARA ADULTOS Y ADULTEROS,Patio de a Fuente - Centro Cultural Recoleta, Junín 1931,Feria de Comics eróticos y románticos. Coordinador: Ernán Cirianni,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,21/01/2018,DOMINGO,20, 22 hs,MUSICA: QUE CANTE EL QUE QUIERA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Ciclo de karaoke romántico. Conduce Regia,DGCCR,Recoleta,Comuna 2,1113.0,
,,201801,24/01/2018,MIERCOLES,19 30 h,,"LECTURA: CARTAS CORTAS, ROMANCES LARGOS Y VICEVERSA",Plaza Francia,Plaza Francia,Ciclo de lectura de grandes cartas de amor. Curadora Eugenia Zicavo. Romina Paula + Camila Fabbri + Axel Krygier + DJ Mercedes Oviedo,DGCCR,,,,
,,201801,25/01/2018,JUEVES,19, 00 h,POR AMOR AL BAILE,Plaza Francia,Plaza Francia,Encuentros para bailar en la plaza. Música: Villa Diamante + Jaime James Dj Set + Dat García . Danza: Conda + Bailanta,DGCCR,,,,
-34.58665,-58.39156,201801,26/01/2018,VIERNES,20 h,,MUSICA: SERENATAS,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Todos cantamos canciones de amor. Mariana Paraway + Jimena Lopez Chaplin,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,27/01/2018,SABADO,17, 20 h,HIP HOP: Tarde de Amor y Rythm and Blues (RNB),Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Una tarde con este género musical popular afroamericano que fue base musical para el desarrollo del Rock & Roll,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,27/01/2018,SABADO,19 30 h,,MUSICA: DE A DOS,Patio de los Naranjos - Centro Cultural Recoleta, Junín 1931,Dúos acústicos y grandes canciones de amor. Lucas Martí + Darío jalfin + Dj Humphrey Inzillo,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201801,28/01/2018,DOMINGO,20, 22 hs,MUSICA: QUE CANTE EL QUE QUIERA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Ciclo de karaoke romántico. Conduce Regia,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,28/01/2018,DOMINGO,17, 20 h,CLAVE 13/17 : FIESTA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1930,Fiestón Clave. Djs invitados + Gafas de sol + tragos + máquinas de burbujas + pista de lentos. Todos vestidos de Blanco,DGCCR,Recoleta,Comuna 2,1113.0,
-34.586496000000004,-58.391578,201801,28/01/2018,DOMINGO,17, 20 h,CLAVE 13/17 : FOTOGRAFÍA,Patio del Aljibe - Centro Cultural Recoleta, Junín 1930,"Besos de Verano. Se invita a os chicos a sacar, compartir e imprimir las mejores fotos de besos para armar la muestra de fotografía más romántica y clave del verano.",DGCCR,Recoleta,Comuna 2,1113.0,
,,201801,31/01/2018,MIERCOLES,19 30 h,,"LECTURA: CARTAS CORTAS, ROMANCES LARGOS Y VICEVERSA",Plaza Francia,Plaza Francia,Ciclo de lectura de grandes cartas de amor. Curadora Eugenia Zicavo. Nicolás Mateo + Axel Krygier + DJ Mercedes Oviedo,DGCCR,,,,
,,201801,31/01/2018,MIERCOLES,20 30 h ,,CINE EN LA PLAZA,Plaza Francia,Plaza Francia,Perdidos en Tokio de Sofía Coppola,DGCCR,,,,
,,201802,01/02/2018,JUEVES,19, 00 h,POR AMOR AL BAILE,Plaza Francia,Plaza Francia,Encuentros para bailar en la plaza. Música: El Remolón + Barda & Gus. Danza: Bailanta + Una Constante,DGCCR,,,,
-34.58665,-58.39156,201802,02/02/2018,VIERNES,20 h,,MUSICA: SERENATAS,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Todos cantamos canciones de amor. Sofía Viola + Bife,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201802,03/02/2018,SABADO,17, 20 h,HIP HOP: Foro.El amor en la culturaa Hip Hop,Patio del Aljibe - Centro Cultural Recoleta, Junín 1931,Foro conducido por el activista del movimiento RASEC + Cyphers + Djs invitados. Show de Rap Cierre,DGCCR,Recoleta,Comuna 2,1113.0,
-34.58665,-58.39156,201802,03/02/2018,SABADO,19 30 h,,MUSICA: DE A DOS,Patio de los Naranjos - Centro Cultural Recoleta, Junín 1931,Dúos acústicos y grandes canciones de amor. Alfonso Barbieri + Sol Pereyra + Dj Humphrey Inzillo,DGCCR,Recoleta,Comuna 2,1113.0,
